[1010, [176.49, 142.88, 163.38, 142.3, 195.27, 219.58, 185.01, 221.6, 186.29, 191.63, 152.32, 153.46, 182.95, 133.29, 143.6, 224.39, 129.69, 135.14, 183.55, 142.59, 147.72, 223.75, 145.83, 209.06, 154.75, 225.88, 206.17, 161.96, 144.52, 227.04, 152.38, 178.97, 239.36, 238.95, 184.71, 173.91, 150.99, 149.56, 289.65, 151.47, 177.66, 144.14, 186.04, 147.12, 207.19, 148.38, 147.41, 148.68, 146.89, 147.56, 158.26, 136.77, 144.86, 143.03, 148.99, 179.2, 138.65, 224.82, 147.27, 143.5, 158.44, 139.57, 146.07, 147.03, 190.12, 146.4, 147.84, 225.38, 149.35, 143.84, 197.39, 146.86, 191.68, 224.04, 178.55, 141.59, 147.51, 159.43, 153.18, 152.97, 187.99, 153.78, 183.05, 258.65, 161.41, 243.56, 186.65, 139.45, 191.84, 227.25, 173.35, 163.88, 180.4, 150.46, 190.14, 258.46, 210.62, 231.47, 187.13, 147.87, 189.52]]
[1060, [160.18, 149.16, 149.93, 136.93, 179.99, 205.26, 170.26, 207.66, 181.81, 178.29, 144.19, 140.42, 167.48, 205.64, 132.4, 208.65, 129.62, 141.52, 167.27, 141.6, 132.42, 207.05, 135.41, 193.7, 150.5, 210.56, 190.67, 147.3, 161.06, 211.77, 137.24, 163.85, 213.7, 221.15, 169.31, 159.51, 136.45, 160.97, 274.25, 137.21, 162.51, 145.42, 172.27, 139.37, 192.19, 134.52, 132.48, 145.22, 136.28, 135.45, 143.11, 129.07, 138.42, 190.99, 136.48, 164.14, 129.25, 209.64, 137.94, 208.41, 152.2, 134.57, 139.59, 163.56, 173.71, 137.7, 143.95, 197.67, 138.06, 154.77, 176.58, 167.43, 176.38, 217.67, 172.67, 142.59, 134.99, 144.07, 197.15, 152.77, 175.16, 215.26, 165.88, 253.0, 195.51, 228.11, 179.59, 132.95, 176.44, 211.0, 163.57, 148.71, 173.68, 217.65, 173.31, 252.75, 194.86, 226.22, 177.83, 140.06, 182.56]]
[1110, [152.62, 141.02, 145.52, 159.6, 172.29, 205.28, 169.91, 207.65, 167.46, 164.36, 150.99, 142.73, 169.97, 205.94, 158.25, 209.34, 129.47, 141.32, 167.06, 141.85, 149.89, 207.15, 136.01, 193.44, 149.93, 210.35, 190.9, 146.93, 160.8, 211.91, 137.46, 164.04, 213.96, 220.82, 169.24, 158.93, 136.28, 160.8, 273.97, 137.49, 149.42, 160.51, 171.92, 133.53, 192.2, 134.8, 145.95, 130.79, 135.22, 135.27, 235.62, 136.97, 139.87, 190.15, 231.76, 146.71, 156.0, 192.66, 137.64, 207.94, 150.84, 139.98, 152.49, 147.73, 158.94, 143.63, 138.75, 196.79, 144.6, 169.08, 160.19, 160.69, 162.54, 203.77, 158.12, 161.34, 134.48, 193.36, 190.15, 173.08, 157.21, 208.17, 166.3, 234.68, 189.87, 213.71, 187.82, 195.15, 169.26, 202.5, 181.76, 142.09, 157.81, 210.63, 167.32, 237.23, 180.01, 210.75, 163.27, 142.97, 167.42]]
[1160, [148.82, 149.03, 134.68, 160.11, 167.41, 204.84, 160.13, 207.34, 167.21, 164.71, 150.29, 143.21, 168.6, 205.67, 158.74, 208.82, 137.81, 191.04, 167.83, 142.13, 150.23, 189.78, 148.36, 177.09, 134.93, 193.23, 188.24, 200.73, 146.18, 194.65, 230.91, 149.35, 197.84, 205.74, 153.46, 173.64, 200.23, 153.93, 272.99, 199.1, 154.59, 161.45, 165.06, 133.34, 176.68, 200.82, 146.51, 129.6, 232.12, 130.67, 234.9, 145.51, 138.87, 190.71, 233.55, 146.95, 155.3, 193.37, 130.36, 193.5, 143.42, 151.73, 167.32, 147.09, 158.78, 167.63, 132.01, 196.6, 141.62, 169.43, 160.58, 145.87, 161.48, 202.81, 158.73, 159.87, 155.0, 194.61, 175.53, 172.38, 157.41, 193.79, 155.55, 233.96, 175.41, 213.18, 179.47, 194.73, 232.59, 202.98, 181.52, 167.4, 158.08, 195.59, 200.81, 237.33, 179.72, 210.56, 163.45, 142.43, 168.09]]
[1210, [141.29, 136.7, 130.13, 155.67, 167.57, 188.98, 160.42, 206.17, 167.78, 164.54, 143.5, 140.28, 166.22, 205.17, 158.68, 194.46, 138.43, 190.18, 165.94, 162.9, 149.34, 190.24, 148.93, 177.78, 142.45, 192.92, 173.55, 199.51, 146.36, 194.36, 230.79, 149.07, 197.36, 205.78, 152.66, 174.35, 200.66, 153.33, 257.16, 199.36, 154.08, 160.25, 166.76, 129.35, 175.8, 200.46, 145.34, 129.95, 232.31, 129.11, 234.24, 144.42, 139.43, 190.41, 232.26, 145.96, 156.1, 192.87, 130.79, 193.11, 139.23, 151.19, 152.83, 147.99, 158.35, 167.85, 138.07, 197.49, 152.73, 139.58, 161.61, 146.1, 161.85, 203.32, 157.57, 160.61, 156.0, 194.34, 175.29, 172.46, 156.86, 193.37, 155.77, 234.88, 174.7, 213.46, 178.98, 195.76, 231.39, 202.86, 182.64, 167.58, 157.23, 195.29, 201.08, 237.0, 180.48, 210.34, 162.82, 137.71, 167.85]]
[1260, [144.74, 134.28, 132.42, 160.4, 169.48, 189.37, 159.67, 206.05, 166.99, 164.22, 151.32, 144.41, 166.62, 204.74, 155.66, 194.37, 138.27, 190.57, 166.44, 163.23, 150.65, 190.51, 148.59, 176.99, 133.38, 192.58, 174.09, 200.33, 145.8, 194.96, 230.33, 148.77, 198.14, 206.29, 153.27, 173.94, 200.94, 152.79, 257.49, 199.44, 153.79, 161.19, 166.3, 134.49, 176.27, 200.48, 146.67, 133.0, 231.89, 130.51, 234.96, 145.31, 139.99, 190.9, 233.77, 147.13, 154.98, 193.1, 129.89, 192.94, 138.9, 152.04, 152.7, 148.08, 159.34, 167.44, 132.49, 197.06, 152.41, 169.67, 160.99, 145.36, 162.23, 203.08, 158.37, 160.33, 155.44, 193.99, 174.97, 172.76, 157.66, 193.58, 155.71, 233.76, 175.11, 213.91, 186.92, 194.41, 231.9, 202.21, 181.22, 166.96, 157.45, 196.05, 200.06, 236.84, 180.74, 209.64, 162.67, 137.5, 167.55]]
[1310, [135.64, 137.11, 129.88, 159.97, 172.69, 189.16, 160.68, 206.22, 167.44, 161.75, 143.02, 145.31, 165.38, 205.28, 157.75, 193.93, 137.39, 190.73, 166.24, 163.41, 150.71, 190.01, 147.72, 177.47, 142.01, 193.59, 173.32, 200.44, 145.57, 194.15, 231.22, 149.6, 197.14, 206.11, 153.05, 174.2, 200.56, 154.27, 256.88, 199.72, 154.91, 160.96, 165.43, 130.37, 175.97, 199.91, 146.12, 131.22, 231.08, 129.44, 235.36, 144.88, 139.27, 190.68, 231.96, 146.39, 155.58, 193.54, 131.16, 193.49, 142.71, 151.82, 155.4, 147.24, 158.66, 167.16, 134.24, 197.29, 151.91, 139.17, 161.32, 145.74, 161.25, 202.31, 157.75, 161.1, 155.68, 193.8, 174.73, 173.17, 156.55, 193.15, 155.4, 234.39, 175.6, 212.84, 187.42, 195.32, 232.24, 202.0, 182.19, 167.99, 156.95, 195.89, 200.54, 236.42, 180.17, 209.89, 162.42, 142.9, 168.28]]
[1360, [129.39, 147.29, 135.78, 145.37, 157.13, 189.69, 145.33, 191.12, 152.89, 164.62, 135.09, 130.42, 151.96, 190.92, 144.61, 179.16, 133.35, 175.77, 165.99, 147.76, 137.3, 175.36, 149.16, 162.23, 135.68, 178.36, 157.28, 185.19, 132.84, 179.64, 215.94, 147.61, 182.77, 191.51, 138.14, 156.17, 185.67, 138.84, 256.62, 185.08, 139.43, 145.87, 152.74, 149.06, 161.19, 185.29, 133.26, 156.33, 216.93, 128.86, 220.46, 131.74, 130.95, 176.01, 218.24, 131.68, 140.81, 178.2, 135.06, 175.74, 132.52, 134.48, 152.1, 140.56, 140.8, 152.78, 130.62, 182.7, 217.54, 148.11, 146.18, 134.14, 142.91, 188.49, 139.21, 146.33, 150.85, 179.76, 160.7, 189.15, 145.62, 178.79, 157.13, 219.33, 160.07, 190.13, 220.22, 180.23, 216.85, 177.02, 174.21, 152.95, 142.56, 182.16, 189.03, 221.13, 165.77, 194.89, 143.13, 162.16, 163.03]]
[1410, [176.83, 140.38, 149.33, 146.44, 149.06, 140.33, 153.87, 141.98, 180.16, 153.97, 177.41, 139.63, 177.83, 139.99, 181.66, 147.71, 145.37, 129.68, 150.57, 136.57, 168.46, 133.83, 142.07, 280.85, 166.04, 179.68, 193.29, 138.43, 168.09, 133.0, 169.41, 178.76, 279.62, 141.38, 181.11, 208.74, 139.15, 219.14, 208.36, 141.19, 168.82, 214.9, 184.66, 136.24, 197.56, 138.9, 171.46, 212.64, 170.36, 208.22, 173.38, 208.06, 147.26, 139.07, 171.65, 209.24, 169.35, 137.51, 169.57, 136.43, 198.76, 205.43, 146.49, 211.58, 181.89, 145.12, 172.52, 139.39, 167.21, 242.21, 168.83, 208.87, 164.82, 137.88, 167.33, 174.31, 144.77, 137.17, 215.0, 142.98, 166.71, 212.24, 251.88, 170.33, 197.98, 145.89, 171.8, 213.34, 170.67, 208.63, 248.39, 225.79, 172.5, 208.81, 143.89, 171.72, 283.4, 148.71, 172.67, 209.89, 143.84]]
[1460, [147.1, 167.77, 230.01, 186.16, 150.03, 169.07, 144.98, 186.79, 142.45, 149.69, 210.49, 183.79, 145.8, 182.65, 130.36, 181.7, 143.43, 188.34, 165.99, 170.21, 212.15, 190.62, 196.04, 177.04, 211.3, 169.29, 211.49, 217.84, 216.68, 169.85, 155.9, 172.49, 211.48, 186.31, 154.22, 168.73, 216.11, 173.02, 209.24, 190.74, 223.32, 188.74, 213.7, 171.32, 212.53, 187.72, 214.11, 174.69, 210.59, 176.56, 215.56, 172.1, 211.01, 173.83, 199.65, 188.61, 213.69, 175.26, 211.29, 190.93, 140.54, 178.52, 215.41, 173.0, 215.88, 184.1, 173.31, 178.66, 151.1, 172.66, 225.47, 175.24, 217.87, 174.55, 223.8, 175.77, 216.58, 188.51, 249.23, 198.69, 219.59, 172.96, 133.84, 178.41, 216.03, 200.74, 228.12, 184.39, 214.67, 180.51, 162.46, 192.21, 233.35, 177.56, 217.23, 179.05, 245.76, 190.11, 220.37, 176.57, 222.04]]
